word_id	utterance_id	location	surface	auto	fix	speaker	langid	filename	clause	clauseno
6562	888	1	and	and.CONJ		COL	eng	sastre13		
6563	888	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6564	888	3	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6565	888	4	.			COL	999	sastre13		
6566	889	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6567	889	2	feel	feel.V.1S.PRES		COL	eng	sastre13		
6568	889	3	like	like.CONJ		COL	eng	sastre13		
6569	889	4	most	most.ADJ		COL	eng	sastre13		
6570	889	5	of	of.PREP		COL	eng	sastre13		
6571	889	6	your	your.ADJ.POSS.2SP		COL	eng	sastre13		
6572	889	7	life	life.N.SG		COL	eng	sastre13		
6573	889	8	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6574	889	9	go	go.V.2SP.PRES		COL	eng	sastre13		
6575	889	10	through	through.PREP		COL	eng	sastre13		
6576	889	11	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6577	889	12	go	go.V.2SP.PRES		COL	eng	sastre13		
6578	889	13	through	through.PREP		COL	eng	sastre13		
6579	889	14	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6580	889	15	.			COL	999	sastre13		
6581	890	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6582	890	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6583	890	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6584	890	4	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
6585	890	5	.			COL	999	sastre13		
6586	891	1	people	people.N.SG		COL	eng	sastre13		
6587	891	2	like	like.CONJ		COL	eng	sastre13		
6588	891	3	yelling	yell.V.PRESPART		COL	eng	sastre13		
6589	891	4	in	in.PREP		COL	eng	sastre13		
6590	891	5	your	your.ADJ.POSS.2SP		COL	eng	sastre13		
6591	891	6	ear	ear.N.SG		COL	eng	sastre13		
6592	891	7	all	all.ADJ		COL	eng	sastre13		
6593	891	8	the	the.DET.DEF		COL	eng	sastre13		
6594	891	9	time	time.N.SG		COL	eng	sastre13		
6595	891	10	.			COL	999	sastre13		
6596	892	1	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
6597	892	2	what	what.REL		COL	eng	sastre13		
6598	892	3	it	it.PRON.SUB.3S		COL	eng	sastre13		
6599	892	4	feels	feel.V.3S.PRES		COL	eng	sastre13		
6600	892	5	like	like.SV.INFIN		COL	eng	sastre13		
6601	892	6	to	to.PREP		COL	eng	sastre13		
6602	892	7	me	me.PRON.OBJ.1S		COL	eng	sastre13		
6603	892	8	.			COL	999	sastre13		
6604	893	1	like	like.V.INFIN		COL	eng	sastre13		
6605	893	2	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6606	893	3	feels	feel.V.3S.PRES		COL	eng	sastre13		
6607	893	4	like	like.CONJ		COL	eng	sastre13		
6608	893	5	people	people.N.SG		COL	eng	sastre13		
6609	893	6	are	are.V.123P.PRES		COL	eng	sastre13		
6610	893	7	always	always.ADV.[or].alway.ADV+PV		COL	eng	sastre13		
6611	893	8	yelling	yell.SV.INFIN+ASV		COL	eng	sastre13		
6612	893	9	at	at.PREP		COL	eng	sastre13		
6613	893	10	me	me.PRON.OBJ.1S		COL	eng	sastre13		
6614	893	11	.			COL	999	sastre13		
6615	894	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6616	894	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6617	894	3	like	like.CONJ		COL	eng	sastre13		
6618	894	4	not	not.ADV		COL	eng	sastre13		
6619	894	5	literally	literal.ADJ+ADV.[or].literally.ADV		COL	eng	sastre13		
6620	894	6	.			COL	999	sastre13		
6621	895	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6622	895	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6623	895	3	what	what.REL		COL	eng	sastre13		
6624	895	4	I	I.PRON.SUB.1S		COL	eng	sastre13		
6625	895	5	mean	mean.V.1S.PRES		COL	eng	sastre13		
6626	895	6	like	like.CONJ		COL	eng	sastre13		
6627	895	7	.			COL	999	sastre13		
6628	896	1	no	no.ADV		ELI	eng	sastre13		
6629	896	2	like	like.CONJ		ELI	eng	sastre13		
6630	896	3	people	people.N.SG		ELI	eng	sastre13		
6631	896	4	literally	literal.ADJ+ADV.[or].literally.ADV		ELI	eng	sastre13		
6632	896	5	yell	yell.SV.INFIN		ELI	eng	sastre13		
6633	896	6	at	at.PREP		ELI	eng	sastre13		
6634	896	7	me	me.PRON.OBJ.1S		ELI	eng	sastre13		
6635	896	8	all	all.ADJ		ELI	eng	sastre13		
6636	896	9	the	the.DET.DEF		ELI	eng	sastre13		
6637	896	10	time	time.N.SG		ELI	eng	sastre13		
6638	896	11	.			ELI	999	sastre13		
6639	897	1	but	but.CONJ		COL	eng	sastre13		
6640	897	2	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
6641	897	3	what	what.REL		COL	eng	sastre13		
6642	897	4	I	I.PRON.SUB.1S		COL	eng	sastre13		
6643	897	5	feel	feel.V.1S.PRES		COL	eng	sastre13		
6644	897	6	like	like.CONJ		COL	eng	sastre13		
6645	897	7	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6646	897	8	like	like.CONJ		COL	eng	sastre13		
6647	897	9	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6648	897	10	happening	happen.V.PRESPART		COL	eng	sastre13		
6649	897	11	.			COL	999	sastre13		
6650	898	1	.			ELI	999	sastre13		
6651	899	1	like	like.V.INFIN		COL	eng	sastre13		
6652	899	2	there's	there.PRON+BE.V.3S.PRES		COL	eng	sastre13		
6653	899	3	always	alway.ADV+V 3S PRES		COL	eng	sastre13		
6654	899	4	like	like.V.INFIN		COL	eng	sastre13		
6655	899	5	something	something.PRON		COL	eng	sastre13		
6656	899	6	going	go.SV.INFIN+ASV		COL	eng	sastre13		
6657	899	7	on	on.PREP		COL	eng	sastre13		
6658	899	8	.			COL	999	sastre13		
6659	900	1	and	and.CONJ		COL	eng	sastre13		
6660	900	2	then	then.ADV		COL	eng	sastre13		
6661	900	3	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6662	900	4	never	never.ADV		COL	eng	sastre13		
6663	900	5	like	like.CONJ		COL	eng	sastre13		
6664	900	6	we	we.PRON.SUB.1P		COL	eng	sastre13		
6665	900	7	never	never.ADV		COL	eng	sastre13		
6666	900	8	get	get.SV.INFIN		COL	eng	sastre13		
6667	900	9	a	a.DET.INDEF		COL	eng	sastre13		
6668	900	10	chance	chance.N.SG		COL	eng	sastre13		
6669	900	11	to	to.PREP		COL	eng	sastre13		
6670	900	12	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
6671	900	13	like	like.CONJ		COL	eng	sastre13		
6672	900	14	think	think.V.INFIN		COL	eng	sastre13		
6673	900	15	.			COL	999	sastre13		
6674	901	1	yeah	yeah.ADV		ELI	eng	sastre13		
6675	901	2	.			ELI	999	sastre13		
6676	902	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6677	902	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6678	902	3	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
6679	902	4	like	like.CONJ		COL	eng	sastre13		
6680	902	5	concentrate	concentrate.V.INFIN		COL	eng	sastre13		
6681	902	6	on	on.PREP		COL	eng	sastre13		
6682	902	7	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6683	902	8	.			COL	999	sastre13		
6684	903	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6685	903	2	funny	funny.ADJ		COL	eng	sastre13		
6686	903	3	because	because.CONJ		COL	eng	sastre13		
6687	903	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6688	903	5	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
6689	903	6	.			COL	999	sastre13		
6690	904	1	I've	I.PRON.SUB.1S+HAVE.V.PRES		COL	eng	sastre13		
6691	904	2	been	been.V.PASTPART		COL	eng	sastre13		
6692	904	3	sitting	sit.V.PRESPART		COL	eng	sastre13		
6693	904	4	around	around.ADV		COL	eng	sastre13		
6694	904	5	and	and.CONJ		COL	eng	sastre13		
6695	904	6	thinking	think.V.INFIN+ASV		COL	eng	sastre13		
6696	904	7	about	about.PREP		COL	eng	sastre13		
6697	904	8	the	the.DET.DEF		COL	eng	sastre13		
6698	904	9	test	test.N.SG		COL	eng	sastre13		
6699	904	10	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6700	904	11	know	know.V.2SP.PRES		COL	eng	sastre13		
6701	904	12	and	and.CONJ		COL	eng	sastre13		
6702	904	13	studying	study.V.PRESPART		COL	eng	sastre13		
6703	904	14	for	for.PREP		COL	eng	sastre13		
6704	904	15	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6705	904	16	.			COL	999	sastre13		
6706	905	1	and	and.CONJ		COL	eng	sastre13		
6707	905	2	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
6708	905	3	thinking	think.V.PRESPART		COL	eng	sastre13		
6709	905	4	to	to.PREP		COL	eng	sastre13		
6710	905	5	myself	myself.PRON.REFL.1S		COL	eng	sastre13		
6711	905	6	.			COL	999	sastre13		
6712	906	1	man	man.N.SG		COL	eng	sastre13		
6713	906	2	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6714	906	3	know	know.V.2SP.PRES		COL	eng	sastre13		
6715	906	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6716	906	5	taking	take.V.PRESPART		COL	eng	sastre13		
6717	906	6	so	so.ADV		COL	eng	sastre13		
6718	906	7	long	long.ADJ		COL	eng	sastre13		
6719	906	8	.			COL	999	sastre13		
6720	907	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6721	907	2	wanted	want.V.PAST		COL	eng	sastre13		
6722	907	3	to	to.PREP		COL	eng	sastre13		
6723	907	4	get	get.V.INFIN		COL	eng	sastre13		
6724	907	5	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6725	907	6	done	done.V.PAST		COL	eng	sastre13		
6726	907	7	in	in.PREP		COL	eng	sastre13		
6727	907	8	a	a.DET.INDEF		COL	eng	sastre13		
6728	907	9	month	month.N.SG		COL	eng	sastre13		
6729	907	10	.			COL	999	sastre13		
6730	908	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6731	908	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6732	908	3	I	I.PRON.SUB.1S		COL	eng	sastre13		
6733	908	4	was	was.V.13S.PAST		COL	eng	sastre13		
6734	908	5	like	like.CONJ		COL	eng	sastre13		
6735	908	6	.			COL	999	sastre13		
6736	909	1	mmhm	mmhm.IM		ELI	eng	sastre13		
6737	909	2	.			ELI	999	sastre13		
6738	910	1	yeah	yeah.ADV		COL	eng	sastre13		
6739	910	2	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6740	910	3	know	know.V.2SP.PRES		COL	eng	sastre13		
6741	910	4	I'm	I.PRON.SUB.1S+BE.V.PRES		COL	eng	sastre13		
6742	910	5	gonna	go.V.PRESPART+TO.PREP		COL	eng	sastre13		
6743	910	6	study	study.V.INFIN		COL	eng	sastre13		
6744	910	7	for	for.PREP		COL	eng	sastre13		
6745	910	8	a	a.DET.INDEF		COL	eng	sastre13		
6746	910	9	month	month.N.SG		COL	eng	sastre13		
6747	910	10	and	and.CONJ		COL	eng	sastre13		
6748	910	11	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
6749	910	12	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6750	910	13	.			COL	999	sastre13		
6751	911	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
6752	911	2	gonna	go.V.PRESPART+TO.PREP		COL	eng	sastre13		
6753	911	3	be	be.V.INFIN		COL	eng	sastre13		
6754	911	4	over	over.ADV.[or].over.PREP		COL	eng	sastre13		
6755	911	5	and	and.CONJ		COL	eng	sastre13		
6756	911	6	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
6757	911	7	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6758	911	8	.			COL	999	sastre13		
6759	912	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6760	912	2	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
6761	912	3	have	have.V.INFIN		COL	eng	sastre13		
6762	912	4	to	to.PREP		COL	eng	sastre13		
6763	912	5	think	think.V.INFIN		COL	eng	sastre13		
6764	912	6	about	about.PREP		COL	eng	sastre13		
6765	912	7	it	it.PRON.SUB.3S		COL	eng	sastre13		
6766	912	8	any	any.ADJ		COL	eng	sastre13		
6767	912	9	more	more.ADV		COL	eng	sastre13		
6768	912	10	.			COL	999	sastre13		
6769	913	1	yeah	yeah.ADV		ELI	eng	sastre13		
6770	913	2	.			ELI	999	sastre13		
6771	914	1	and	and.CONJ		COL	eng	sastre13		
6772	914	2	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6773	914	3	know	know.V.2SP.PRES		COL	eng	sastre13		
6774	914	4	what	what.REL		COL	eng	sastre13		
6775	914	5	I've	I.PRON.SUB.1S+HAVE.V.PRES		COL	eng	sastre13		
6776	914	6	realized	unk		COL	eng	sastre13		
6777	914	7	?			COL	999	sastre13		
6778	915	1	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
6779	915	2	the	the.DET.DEF		COL	eng	sastre13		
6780	915	3	things	thing.N.PL		COL	eng	sastre13		
6781	915	4	that	that.CONJ		COL	eng	sastre13		
6782	915	5	surround	surround.V.INFIN		COL	eng	sastre13		
6783	915	6	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6784	915	7	make	make.V.2SP.PRES		COL	eng	sastre13		
6785	915	8	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6786	915	9	want	want.V.2SP.PRES		COL	eng	sastre13		
6787	915	10	to	to.PREP		COL	eng	sastre13		
6788	915	11	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
6789	915	12	do	do.V.INFIN		COL	eng	sastre13		
6790	915	13	things	thing.N.PL		COL	eng	sastre13		
6791	915	14	faster	fast.ADJ.COMP		COL	eng	sastre13		
6792	915	15	by	by.PREP		COL	eng	sastre13		
6793	915	16	not	not.ADV		COL	eng	sastre13		
6794	915	17	paying	pay.V.PRESPART		COL	eng	sastre13		
6795	915	18	as	as.CONJ		COL	eng	sastre13		
6796	915	19	much	much.ADJ		COL	eng	sastre13		
6797	915	20	attention	attention.N.SG		COL	eng	sastre13		
6798	915	21	to	to.PREP		COL	eng	sastre13		
6799	915	22	them	them.PRON.OBJ.3P		COL	eng	sastre13		
6800	915	23	.			COL	999	sastre13		
6801	916	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6802	916	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6803	916	3	or	or.CONJ		COL	eng	sastre13		
6804	916	4	not	not.ADV		COL	eng	sastre13		
6805	916	5	put	put.SV.INFIN		COL	eng	sastre13		
6806	916	6	as	as.CONJ		COL	eng	sastre13		
6807	916	7	much	much.ADJ		COL	eng	sastre13		
6808	916	8	value	value.N.SG		COL	eng	sastre13		
6809	916	9	to	to.PREP		COL	eng	sastre13		
6810	916	10	them	them.PRON.OBJ.3P		COL	eng	sastre13		
6811	916	11	.			COL	999	sastre13		
6812	917	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6813	917	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6814	917	3	and	and.CONJ		COL	eng	sastre13		
6815	917	4	I	I.PRON.SUB.1S		COL	eng	sastre13		
6816	917	5	think	think.V.1S.PRES		COL	eng	sastre13		
6817	917	6	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
6818	917	7	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
6819	917	8	I	I.PRON.SUB.1S		COL	eng	sastre13		
6820	917	9	think	think.V.1S.PRES		COL	eng	sastre13		
6821	917	10	it	it.PRON.SUB.3S		COL	eng	sastre13		
6822	917	11	shouldn't	should.V.3S.PRES+NEG		COL	eng	sastre13		
6823	917	12	be	be.SV.INFIN		COL	eng	sastre13		
6824	917	13	that	that.DEM.FAR		COL	eng	sastre13		
6825	917	14	way	way.N.SG		COL	eng	sastre13		
6826	917	15	.			COL	999	sastre13		
6827	918	1	yeah	yeah.ADV		ELI	eng	sastre13		
6828	918	2	.			ELI	999	sastre13		
6829	919	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6830	919	2	think	think.V.1S.PRES		COL	eng	sastre13		
6831	919	3	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
6832	919	4	sometimes	sometime.ADV+V 3S PRES.[or].sometimes.ADV		COL	eng	sastre13		
6833	919	5	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6834	919	6	really	real.ADJ+ADV		COL	eng	sastre13		
6835	919	7	have	have.SV.INFIN		COL	eng	sastre13		
6836	919	8	to	to.PREP		COL	eng	sastre13		
6837	919	9	slow	slow.ADJ		COL	eng	sastre13		
6838	919	10	down	down.PREP		COL	eng	sastre13		
6839	919	11	and	and.CONJ		COL	eng	sastre13		
6840	919	12	think	think.V.INFIN		COL	eng	sastre13		
6841	919	13	about	about.PREP		COL	eng	sastre13		
6842	919	14	what	what.REL		COL	eng	sastre13		
6843	919	15	it	it.PRON.SUB.3S		COL	eng	sastre13		
6844	919	16	is	is.V.3S.PRES		COL	eng	sastre13		
6845	919	17	that	that.CONJ		COL	eng	sastre13		
6846	919	18	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6847	919	19	have	have.V.2SP.PRES		COL	eng	sastre13		
6848	919	20	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6849	919	21	know	know.V.2SP.PRES		COL	eng	sastre13		
6850	919	22	and	and.CONJ		COL	eng	sastre13		
6851	919	23	appreciate	appreciate.V.INFIN		COL	eng	sastre13		
6852	919	24	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6853	919	25	.			COL	999	sastre13		
6854	920	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
6855	920	2	true	true.ADJ		ELI	eng	sastre13		
6856	920	3	.			ELI	999	sastre13		
6857	921	1	but	but.CONJ		ELI	eng	sastre13		
6858	921	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6859	921	3	don't	do.V.1S.PRES+NEG		ELI	eng	sastre13		
6860	921	4	think	think.V.INFIN		ELI	eng	sastre13		
6861	921	5	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6862	921	6	don't	do.V.1S.PRES+NEG		ELI	eng	sastre13		
6863	921	7	think	think.V.INFIN		ELI	eng	sastre13		
6864	921	8	that	that.CONJ.[or].that.DEM.FAR		ELI	eng	sastre13		
6865	921	9	a	a.DET.INDEF		ELI	eng	sastre13		
6866	921	10	lot	lot.N.SG		ELI	eng	sastre13		
6867	921	11	of	of.PREP		ELI	eng	sastre13		
6868	921	12	people	people.N.SG		ELI	eng	sastre13		
6869	921	13	have	have.N.SG		ELI	eng	sastre13		
6870	921	14	that	that.DEM.FAR		ELI	eng	sastre13		
6871	921	15	mentality	mentality.N.SG		ELI	eng	sastre13		
6872	921	16	.			ELI	999	sastre13		
6873	922	1	well	well.ADV		COL	eng	sastre13		
6874	922	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
6875	922	3	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
6876	922	4	think	think.V.INFIN		COL	eng	sastre13		
6877	922	5	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
6878	922	6	a	a.DET.INDEF		COL	eng	sastre13		
6879	922	7	lot	lot.N.SG		COL	eng	sastre13		
6880	922	8	of	of.PREP		COL	eng	sastre13		
6881	922	9	people	people.N.SG		COL	eng	sastre13		
6882	922	10	can	can.V.123SP.PRES		COL	eng	sastre13		
6883	922	11	even	even.ADJ		COL	eng	sastre13		
6884	922	12	even	even.ADV		COL	eng	sastre13		
6885	922	13	think	think.V.INFIN		COL	eng	sastre13		
6886	922	14	about	about.PREP		COL	eng	sastre13		
6887	922	15	that	that.CONJ.[or].that.DEM.FAR		COL	eng	sastre13		
6888	922	16	stuff	stuff.V.INFIN		COL	eng	sastre13		
6889	922	17	.			COL	999	sastre13		
6890	923	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6891	923	2	mean	mean.V.1S.PRES		COL	eng	sastre13		
6892	923	3	period	period.N.SG		COL	eng	sastre13		
6893	923	4	so	so.ADV		COL	eng	sastre13		
6894	923	5	.			COL	999	sastre13		
6895	924	1	yeah	yeah.ADV		ELI	eng	sastre13		
6896	924	2	.			ELI	999	sastre13		
6897	925	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
6898	925	2	know	know.V.2SP.PRES		COL	eng	sastre13		
6899	925	3	what	what.REL		COL	eng	sastre13		
6900	925	4	I	I.PRON.SUB.1S		COL	eng	sastre13		
6901	925	5	what	what.REL		COL	eng	sastre13		
6902	925	6	I	I.PRON.SUB.1S		COL	eng	sastre13		
6903	925	7	found	found.V.1S.PRES.[or].find.V.PAST+P		COL	eng	sastre13		
6904	925	8	in	in.PREP		COL	eng	sastre13		
6905	925	9	the	the.DET.DEF		COL	eng	sastre13		
6906	925	10	back	back.ADV		COL	eng	sastre13		
6907	925	11	of	of.PREP		COL	eng	sastre13		
6908	925	12	a	a.DET.INDEF		COL	eng	sastre13		
6909	925	13	magazine	magazine.N.SG		COL	eng	sastre13		
6910	925	14	about	about.PREP		COL	eng	sastre13		
6911	925	15	three	three.NUM		COL	eng	sastre13		
6912	925	16	three	three.NUM		COL	eng	sastre13		
6913	925	17	days	day.N.PL		COL	eng	sastre13		
6914	925	18	ago	ago.ADV		COL	eng	sastre13		
6915	925	19	?			COL	999	sastre13		
6916	926	1	guess	guess.V.INFIN		COL	eng	sastre13		
6917	926	2	what	what.REL		COL	eng	sastre13		
6918	926	3	I	I.PRON.SUB.1S		COL	eng	sastre13		
6919	926	4	found	found.V.1S.PRES.[or].find.V.PAST+P		COL	eng	sastre13		
6920	926	5	?			COL	999	sastre13		
6921	927	1	?			ELI	999	sastre13		
6922	928	1	guess	guess.V.INFIN		COL	eng	sastre13		
6923	928	2	what	what.REL		COL	eng	sastre13		
6924	928	3	I	I.PRON.SUB.1S		COL	eng	sastre13		
6925	928	4	found	found.V.1S.PRES.[or].find.V.PAST+P		COL	eng	sastre13		
6926	928	5	three	three.NUM		COL	eng	sastre13		
6927	928	6	days	day.N.PL		COL	eng	sastre13		
6928	928	7	ago	ago.ADV		COL	eng	sastre13		
6929	928	8	.			COL	999	sastre13		
6930	929	1	what	what.REL		ELI	eng	sastre13		
6931	929	2	?			ELI	999	sastre13		
6932	930	1	um	um.IM		COL	eng	sastre13		
6933	930	2	Popeye	name		COL	eng&spa	sastre13		
6934	930	3	.			COL	999	sastre13		
6935	931	1	no	no.ADV		ELI	eng	sastre13		
6936	931	2	way	way.N.SG		ELI	eng	sastre13		
6937	931	3	!			ELI	999	sastre13		
6938	932	1	a	a.DET.INDEF		COL	eng	sastre13		
6939	932	2	D_v_d	name		COL	eng	sastre13		
6940	932	3	collection	collection.N.SG		COL	eng	sastre13		
6941	932	4	for	for.PREP		COL	eng	sastre13		
6942	932	5	Popeye	name		COL	eng&spa	sastre13		
6943	932	6	.			COL	999	sastre13		
6944	933	1	really	real.ADJ+ADV		ELI	eng	sastre13		
6945	933	2	?			ELI	999	sastre13		
6946	934	1	yeah	yeah.ADV		COL	eng	sastre13		
6947	934	2	.			COL	999	sastre13		
6948	935	1	ah	ah.IM		ELI	eng&spa	sastre13		
6949	935	2	.			ELI	999	sastre13		
6950	936	1	oh	oh.IM		ELI	eng	sastre13		
6951	936	2	I	I.PRON.SUB.1S		ELI	eng	sastre13		
6952	936	3	haven't	have.V.1S.PRES+NEG		ELI	eng	sastre13		
6953	936	4	seen	seen.V.PASTPART		ELI	eng	sastre13		
6954	936	5	Popeye	name		ELI	eng&spa	sastre13		
6955	936	6	in	in.PREP		ELI	eng	sastre13		
6956	936	7	forever	forever.ADV		ELI	eng	sastre13		
6957	936	8	.			ELI	999	sastre13		
6958	937	1	that	that.CONJ.[or].that.DEM.FAR		ELI	eng	sastre13		
6959	937	2	used	use.V.INFIN+AV		ELI	eng	sastre13		
6960	937	3	to	to.PREP		ELI	eng	sastre13		
6961	937	4	be	be.V.INFIN		ELI	eng	sastre13		
6962	937	5	one	one.PRON.SG		ELI	eng	sastre13		
6963	937	6	of	of.PREP		ELI	eng	sastre13		
6964	937	7	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
6965	937	8	favorite	favorite.N.SG		ELI	eng	sastre13		
6966	937	9	shows	show.V.PRES.3S		ELI	eng	sastre13		
6967	937	10	.			ELI	999	sastre13		
6968	938	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6969	938	2	know	know.V.1S.PRES		COL	eng	sastre13		
6970	938	3	.			COL	999	sastre13		
6971	939	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6972	939	2	know	know.V.1S.PRES		COL	eng	sastre13		
6973	939	3	.			COL	999	sastre13		
6974	940	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6975	940	2	know	know.V.1S.PRES		COL	eng	sastre13		
6976	940	3	.			COL	999	sastre13		
6977	941	1	aw	aw.IM		ELI	eng	sastre13		
6978	941	2	that's	that.DEM.FAR+BE.V.3S.PRES		ELI	eng	sastre13		
6979	941	3	so	so.ADV		ELI	eng	sastre13		
6980	941	4	cool	cool.SV.INFIN		ELI	eng	sastre13		
6981	941	5	.			ELI	999	sastre13		
6982	942	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
6983	942	2	was	was.V.13S.PAST		COL	eng	sastre13		
6984	942	3	like	like.CONJ		COL	eng	sastre13		
6985	942	4	I	I.PRON.SUB.1S		COL	eng	sastre13		
6986	942	5	looked	look.V.PAST		COL	eng	sastre13		
6987	942	6	at	at.PREP		COL	eng	sastre13		
6988	942	7	it	it.PRON.OBJ.3S		COL	eng	sastre13		
6989	942	8	.			COL	999	sastre13		
6990	943	1	and	and.CONJ		COL	eng	sastre13		
6991	943	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
6992	943	3	was	was.V.13S.PAST		COL	eng	sastre13		
6993	943	4	like	like.CONJ		COL	eng	sastre13		
6994	943	5	.			COL	999	sastre13		
6995	944	1	hmm	hmm.IM		COL	eng&spa	sastre13		
6996	944	2	.			COL	999	sastre13		
6997	945	1	.			ELI	999	sastre13		
6998	946	1	oh	oh.IM		ELI	eng	sastre13		
6999	946	2	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
7000	946	3	god	god.N.SG		ELI	eng	sastre13		
7001	946	4	do	do.N.SG		ELI	eng	sastre13		
7002	946	5	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
7003	946	6	know	know.V.2SP.PRES		ELI	eng	sastre13		
7004	946	7	what	what.REL		ELI	eng	sastre13		
7005	946	8	I	I.PRON.SUB.1S		ELI	eng	sastre13		
7006	946	9	used	use.V.PAST		ELI	eng	sastre13		
7007	946	10	to	to.PREP		ELI	eng	sastre13		
7008	946	11	watch	watch.V.INFIN		ELI	eng	sastre13		
7009	946	12	a	a.DET.INDEF		ELI	eng	sastre13		
7010	946	13	lot	lot.N.SG		ELI	eng	sastre13		
7011	946	14	too	too.ADV		ELI	eng	sastre13		
7012	946	15	?			ELI	999	sastre13		
7013	947	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
7014	947	2	used	use.V.PAST		ELI	eng	sastre13		
7015	947	3	to	to.PREP		ELI	eng	sastre13		
7016	947	4	watch	watch.V.INFIN		ELI	eng	sastre13		
