word_id	utterance_id	location	surface	auto	fix	com	eng	speaker	langid	filename	clause	clauseno
5071	798	1	my	my.ADJ.POSS.1S				REB	eng	zeledon2		
5072	798	2	uncle	uncle.N.SG				REB	eng	zeledon2		
5073	798	3	was	was.V.3S.PAST				REB	eng	zeledon2		
5074	798	4	there	there.ADV				REB	eng	zeledon2		
5075	798	5	.					REB	999	zeledon2		
5076	799	1	very	very.ADV				MAT	eng	zeledon2		
5077	799	2	beautiful	beautiful.ADJ				MAT	eng	zeledon2		
5078	799	3	.					MAT	999	zeledon2		
5079	800	1	during	dure.ADJ+ASV.[or].during.PREP				REB	eng	zeledon2		
5080	800	2	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5081	800	3	think	think.V.1S.PRES				REB	eng	zeledon2		
5082	800	4	it	it.PRON.SUB.3S				REB	eng	zeledon2		
5083	800	5	was	was.V.3S.PAST				REB	eng	zeledon2		
5084	800	6	the	the.DET.DEF				REB	eng	zeledon2		
5085	800	7	second	second.ADJ				REB	eng	zeledon2		
5086	800	8	world	world.N.SG				REB	eng	zeledon2		
5087	800	9	war	war.ADV				REB	eng	zeledon2		
5088	800	10	.					REB	999	zeledon2		
5089	801	1	no	no.ADV				REB	eng	zeledon2		
5090	801	2	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5091	801	3	lied	lied.N.SG.[or].lie.V.PAST				REB	eng	zeledon2		
5092	801	4	.					REB	999	zeledon2		
5093	802	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5094	802	2	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
5095	802	3	know	know.V.INFIN				REB	eng	zeledon2		
5096	802	4	.					REB	999	zeledon2		
5097	803	1	he	he.PRON.SUB.M.3S				REB	eng	zeledon2		
5098	803	2	was	was.V.3S.PAST				REB	eng	zeledon2		
5099	803	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5100	803	4	know	know.V.1S.PRES				REB	eng	zeledon2		
5101	803	5	he	he.PRON.SUB.M.3S				REB	eng	zeledon2		
5102	803	6	was	was.V.3S.PAST				REB	eng	zeledon2		
5103	803	7	in	in.PREP				REB	eng	zeledon2		
5104	803	8	the	the.DET.DEF				REB	eng	zeledon2		
5105	803	9	military	military.ADJ				REB	eng	zeledon2		
5106	803	10	.					REB	999	zeledon2		
5107	804	1	and	and.CONJ				REB	eng	zeledon2		
5108	804	2	he	he.PRON.SUB.M.3S				REB	eng	zeledon2		
5109	804	3	was	was.V.3S.PAST				REB	eng	zeledon2		
5110	804	4	stationed	station.N.SG+AV				REB	eng	zeledon2		
5111	804	5	in	in.PREP				REB	eng	zeledon2		
5112	804	6	Hawaii	name				REB	eng&spa	zeledon2		
5113	804	7	.					REB	999	zeledon2		
5114	805	1	oh	oh.IM				MAT	eng	zeledon2		
5115	805	2	ok	unk				MAT	eng	zeledon2		
5116	805	3	yeah	yeah.ADV				MAT	eng	zeledon2		
5117	805	4	.					MAT	999	zeledon2		
5118	806	1	have	have.V.INFIN				MAT	eng	zeledon2		
5119	806	2	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
5120	806	3	been	been.V.PASTPART				MAT	eng	zeledon2		
5121	806	4	anywhere	anywhere.ADV				MAT	eng	zeledon2		
5122	806	5	besides	beside.PREP+PL.[or].besides.PREP				MAT	eng	zeledon2		
5123	806	6	Miami	name				MAT	eng&spa	zeledon2		
5124	806	7	?					MAT	999	zeledon2		
5125	807	1	uh	uh.IM				REB	eng	zeledon2		
5126	807	2	um	um.IM				REB	eng	zeledon2		
5127	807	3	I've	I.PRON.SUB.1S+HAVE.V.PRES				REB	eng	zeledon2		
5128	807	4	only	only.ADJ.[or].on.PREP+ADV				REB	eng	zeledon2		
5129	807	5	been	been.V.PASTPART				REB	eng	zeledon2		
5130	807	6	on	on.PREP				REB	eng	zeledon2		
5131	807	7	cruises	cruise.SV.INFIN+PV				REB	eng	zeledon2		
5132	807	8	.					REB	999	zeledon2		
5133	808	1	oh	oh.IM				MAT	eng	zeledon2		
5134	808	2	ok	unk				MAT	eng	zeledon2		
5135	808	3	so	so.ADV				MAT	eng	zeledon2		
5136	808	4	you've	you.PRON.SUB.2SP+HAVE.V.PRES				MAT	eng	zeledon2		
5137	808	5	been	been.V.PASTPART				MAT	eng	zeledon2		
5138	808	6	to	to.PREP				MAT	eng	zeledon2		
5139	808	7	what	what.REL				MAT	eng	zeledon2		
5140	808	8	the	the.DET.DEF				MAT	eng	zeledon2		
5141	808	9	Bahamas	name				MAT	eng&spa	zeledon2		
5142	808	10	.					MAT	999	zeledon2		
5143	809	1	I've	I.PRON.SUB.1S+HAVE.V.PRES				REB	eng	zeledon2		
5144	809	2	been	been.V.PASTPART				REB	eng	zeledon2		
5145	809	3	to	to.PREP				REB	eng	zeledon2		
5146	809	4	Cozumel	name				REB	eng&spa	zeledon2		
5147	809	5	.					REB	999	zeledon2		
5148	810	1	yeah	yeah.ADV				MAT	eng	zeledon2		
5149	810	2	.					MAT	999	zeledon2		
5150	811	1	in	in.PREP				REB	eng	zeledon2		
5151	811	2	Mexico	name				REB	eng&spa	zeledon2		
5152	811	3	.					REB	999	zeledon2		
5153	812	1	yeah	yeah.ADV				MAT	eng	zeledon2		
5154	812	2	mmhm	mmhm.IM				MAT	eng	zeledon2		
5155	812	3	.					MAT	999	zeledon2		
5156	813	1	I've	I.PRON.SUB.1S+HAVE.V.PRES				REB	eng	zeledon2		
5157	813	2	been	been.V.PASTPART				REB	eng	zeledon2		
5158	813	3	to	to.PREP				REB	eng	zeledon2		
5159	813	4	Grand_Cayman_Island	name				REB	eng&spa	zeledon2		
5160	813	5	.					REB	999	zeledon2		
5161	814	1	and	and.CONJ				REB	eng	zeledon2		
5162	814	2	Ocho_Ríos	name				REB	eng&spa	zeledon2		
5163	814	3	Jamaica	name				REB	eng&spa	zeledon2		
5164	814	4	.					REB	999	zeledon2		
5165	815	1	how	how.ADV				MAT	eng	zeledon2		
5166	815	2	was	was.V.3S.PAST				MAT	eng	zeledon2		
5167	815	3	that	that.DEM.FAR				MAT	eng	zeledon2		
5168	815	4	?					MAT	999	zeledon2		
5169	816	1	well	well.ADV				REB	eng	zeledon2		
5170	816	2	the	the.DET.DEF				REB	eng	zeledon2		
5171	816	3	city	city.N.SG				REB	eng	zeledon2		
5172	816	4	itself	itself.PRON.REFL.NT.3S				REB	eng	zeledon2		
5173	816	5	.					REB	999	zeledon2		
5174	817	1	how	how.ADV				MAT	eng	zeledon2		
5175	817	2	old	old.ADJ				MAT	eng	zeledon2		
5176	817	3	were	were.V.2S123P.PAST				MAT	eng	zeledon2		
5177	817	4	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
5178	817	5	?					MAT	999	zeledon2		
5179	818	1	fifteen	fifteen.NUM				REB	eng	zeledon2		
5180	818	2	.					REB	999	zeledon2		
5181	819	1	ah	ah.IM				MAT	eng	zeledon2		
5182	819	2	ok	unk				MAT	eng	zeledon2		
5183	819	3	.					MAT	999	zeledon2		
5184	820	1	the	the.DET.DEF				REB	eng	zeledon2		
5185	820	2	city	city.N.SG				REB	eng	zeledon2		
5186	820	3	itself	itself.PRON.REFL.NT.3S				REB	eng	zeledon2		
5187	820	4	is	is.V.3S.PRES				REB	eng	zeledon2		
5188	820	5	not	not.ADV				REB	eng	zeledon2		
5189	820	6	pretty	pretty.ADJ				REB	eng	zeledon2		
5190	820	7	.					REB	999	zeledon2		
5191	821	1	like	like.V.INFIN				REB	eng	zeledon2		
5192	821	2	it's	it.PRON.OBJ.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5193	821	3	nothing	nothing.PRON				REB	eng	zeledon2		
5194	821	4	.					REB	999	zeledon2		
5195	822	1	right	right.ADJ				MAT	eng	zeledon2		
5196	822	2	.					MAT	999	zeledon2		
5197	823	1	to	to.PREP				REB	eng	zeledon2		
5198	823	2	look	look.V.INFIN				REB	eng	zeledon2		
5199	823	3	at	at.PREP				REB	eng	zeledon2		
5200	823	4	.					REB	999	zeledon2		
5201	824	1	right	right.ADJ				MAT	eng	zeledon2		
5202	824	2	.					MAT	999	zeledon2		
5203	825	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5204	825	2	guess	guess.V.1S.PRES				REB	eng	zeledon2		
5205	825	3	.					REB	999	zeledon2		
5206	826	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5207	826	2	mean	mean.V.1S.PRES				REB	eng	zeledon2		
5208	826	3	the	the.DET.DEF				REB	eng	zeledon2		
5209	826	4	beaches	beach.N.PL				REB	eng	zeledon2		
5210	826	5	are	are.V.123P.PRES				REB	eng	zeledon2		
5211	826	6	beautiful	beautiful.ADJ				REB	eng	zeledon2		
5212	826	7	.					REB	999	zeledon2		
5213	827	1	mmhm	mmhm.IM				MAT	eng	zeledon2		
5214	827	2	.					MAT	999	zeledon2		
5215	828	1	but	but.CONJ				REB	eng	zeledon2		
5216	828	2	um	um.IM				REB	eng	zeledon2		
5217	828	3	we	we.PRON.SUB.1P				REB	eng	zeledon2		
5218	828	4	climbed	unk				REB	eng	zeledon2		
5219	828	5	the	the.DET.DEF				REB	eng	zeledon2		
5220	828	6	the	the.DET.DEF				REB	eng	zeledon2		
5221	828	7	Dunn's_River	name				REB	eng&spa	zeledon2		
5222	828	8	falls	fall.SV.INFIN+PV				REB	eng	zeledon2		
5223	828	9	.					REB	999	zeledon2		
5224	829	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5225	829	2	like	like.CONJ				REB	eng	zeledon2		
5226	829	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5227	829	4	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
5228	829	5	know	know.V.INFIN				REB	eng	zeledon2		
5229	829	6	how	how.ADV				REB	eng	zeledon2		
5230	829	7	many	many.ADJ				REB	eng	zeledon2		
5231	829	8	feet	feet.N.SG				REB	eng	zeledon2		
5232	829	9	.					REB	999	zeledon2		
5233	830	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5234	830	2	the	the.DET.DEF				REB	eng	zeledon2		
5235	830	3	.					REB	999	zeledon2		
5236	831	1	and	and.CONJ				REB	eng	zeledon2		
5237	831	2	then	then.ADV				REB	eng	zeledon2		
5238	831	3	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5239	831	4	climb	climb.V.2SP.PRES				REB	eng	zeledon2		
5240	831	5	to	to.PREP				REB	eng	zeledon2		
5241	831	6	the	the.DET.DEF				REB	eng	zeledon2		
5242	831	7	first	first.ADJ				REB	eng	zeledon2		
5243	831	8	two	two.NUM				REB	eng	zeledon2		
5244	831	9	hundred	hundred.NUM				REB	eng	zeledon2		
5245	831	10	feet	feet.N.SG				REB	eng	zeledon2		
5246	831	11	of	of.PREP				REB	eng	zeledon2		
5247	831	12	the	the.DET.DEF				REB	eng	zeledon2		
5248	831	13	falls	fall.N.SG+PV				REB	eng	zeledon2		
5249	831	14	.					REB	999	zeledon2		
5250	832	1	and	and.CONJ				REB	eng	zeledon2		
5251	832	2	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5252	832	3	have	have.V.2SP.PRES				REB	eng	zeledon2		
5253	832	4	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5254	832	5	yeah	yeah.ADV				REB	eng	zeledon2		
5255	832	6	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5256	832	7	have	have.V.3P.PRES				REB	eng	zeledon2		
5257	832	8	guides	guide.SV.INFIN+PL				REB	eng	zeledon2		
5258	832	9	.					REB	999	zeledon2		
5259	833	1	right	right.ADJ				MAT	eng	zeledon2		
5260	833	2	.					MAT	999	zeledon2		
5261	834	1	that	that.CONJ.[or].that.DEM.FAR				REB	eng	zeledon2		
5262	834	2	who	who.REL				REB	eng	zeledon2		
5263	834	3	will	will.V.123SP.FUT				REB	eng	zeledon2		
5264	834	4	guide	guide.SV.INFIN				REB	eng	zeledon2		
5265	834	5	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5266	834	6	.					REB	999	zeledon2		
5267	835	1	what	what.REL				MAT	eng	zeledon2		
5268	835	2	the	the.DET.DEF				MAT	eng	zeledon2		
5269	835	3	?					MAT	999	zeledon2		
5270	836	1	and	and.CONJ				REB	eng	zeledon2		
5271	836	2	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5272	836	3	need	need.V.2SP.PRES				REB	eng	zeledon2		
5273	836	4	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5274	836	5	know	know.V.2SP.PRES				REB	eng	zeledon2		
5275	836	6	the	the.DET.DEF				REB	eng	zeledon2		
5276	836	7	water	water.N.SG				REB	eng	zeledon2		
5277	836	8	socks	sock.N.PL.[or].socks.N.PL				REB	eng	zeledon2		
5278	836	9	to	to.PREP				REB	eng	zeledon2		
5279	836	10	go	go.V.INFIN				REB	eng	zeledon2		
5280	836	11	up	up.ADV				REB	eng	zeledon2		
5281	836	12	.					REB	999	zeledon2		
5282	837	1	because	because.CONJ				REB	eng	zeledon2		
5283	837	2	the	the.DET.DEF				REB	eng	zeledon2		
5284	837	3	rocks	rock.N.PL				REB	eng	zeledon2		
5285	837	4	are	are.V.123P.PRES				REB	eng	zeledon2		
5286	837	5	slippery	slippery.ADJ				REB	eng	zeledon2		
5287	837	6	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5288	837	7	know	know.V.2SP.PRES				REB	eng	zeledon2		
5289	837	8	.					REB	999	zeledon2		
5290	838	1	yeah	yeah.ADV				MAT	eng	zeledon2		
5291	838	2	.					MAT	999	zeledon2		
5292	839	1	on	on.PREP				REB	eng	zeledon2		
5293	839	2	the	the.DET.DEF				REB	eng	zeledon2		
5294	839	3	water	water.N.SG				REB	eng	zeledon2		
5295	839	4	.					REB	999	zeledon2		
5296	840	1	the	the.DET.DEF				REB	eng	zeledon2		
5297	840	2	water's	water.N.SG+GB				REB	eng	zeledon2		
5298	840	3	freezing	unk				REB	eng	zeledon2		
5299	840	4	.					REB	999	zeledon2		
5300	841	1	yeah	yeah.ADV				MAT	eng	zeledon2		
5301	841	2	.					MAT	999	zeledon2		
5302	842	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5303	842	2	the	the.DET.DEF				REB	eng	zeledon2		
5304	842	3	coldest	cold.ADJ+ADJ.SUP				REB	eng	zeledon2		
5305	842	4	water	water.N.SG				REB	eng	zeledon2		
5306	842	5	I've	I.PRON.SUB.1S+HAVE.V.PRES				REB	eng	zeledon2		
5307	842	6	ever	ever.ADV				REB	eng	zeledon2		
5308	842	7	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5309	842	8	know	know.V.2SP.PRES				REB	eng	zeledon2		
5310	842	9	.					REB	999	zeledon2		
5311	843	1	in	in.PREP				MAT	eng	zeledon2		
5312	843	2	Jamaica	name				MAT	eng&spa	zeledon2		
5313	843	3	?					MAT	999	zeledon2		
5314	844	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5315	844	2	just	just.ADJ.[or].just.ADV				REB	eng	zeledon2		
5316	844	3	the	the.DET.DEF				REB	eng	zeledon2		
5317	844	4	waterfalls	waterfall.N.PL				REB	eng	zeledon2		
5318	844	5	.					REB	999	zeledon2		
5319	845	1	oh	oh.IM				MAT	eng	zeledon2		
5320	845	2	the	the.DET.DEF				MAT	eng	zeledon2		
5321	845	3	waterfalls	waterfall.N.PL				MAT	eng	zeledon2		
5322	845	4	oh	oh.IM				MAT	eng	zeledon2		
5323	845	5	yeah	yeah.ADV				MAT	eng	zeledon2		
5324	845	6	yeah	yeah.ADV				MAT	eng	zeledon2		
5325	845	7	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
5326	845	8	fresh	fresh.ADJ				MAT	eng	zeledon2		
5327	845	9	water	water.N.SG				MAT	eng	zeledon2		
5328	845	10	yeah	yeah.ADV				MAT	eng	zeledon2		
5329	845	11	.					MAT	999	zeledon2		
5330	846	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5331	846	2	freezing	unk				REB	eng	zeledon2		
5332	846	3	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5333	846	4	freezing	unk				REB	eng	zeledon2		
5334	846	5	.					REB	999	zeledon2		
5335	847	1	it	it.PRON.SUB.3S				REB	eng	zeledon2		
5336	847	2	doesn't	does.V.3S.PRES+NEG				REB	eng	zeledon2		
5337	847	3	matter	matt.ADJ.COMP.[or].matter.N.SG				REB	eng	zeledon2		
5338	847	4	how	how.ADV				REB	eng	zeledon2		
5339	847	5	hot	hot.ADJ				REB	eng	zeledon2		
5340	847	6	it	it.PRON.SUB.3S				REB	eng	zeledon2		
5341	847	7	is	is.V.3S.PRES				REB	eng	zeledon2		
5342	847	8	outside	outside.PREP				REB	eng	zeledon2		
5343	847	9	the	the.DET.DEF				REB	eng	zeledon2		
5344	847	10	water	water.N.SG				REB	eng	zeledon2		
5345	847	11	it	it.PRON.SUB.3S				REB	eng	zeledon2		
5346	847	12	would	be.V.3S.COND				REB	eng	zeledon2		
5347	847	13	always	alway.ADV+PV.[or].always.ADV				REB	eng	zeledon2		
5348	847	14	be	be.SV.INFIN				REB	eng	zeledon2		
5349	847	15	freezing	unk				REB	eng	zeledon2		
5350	847	16	.					REB	999	zeledon2		
5351	848	1	mmhm	mmhm.IM				MAT	eng	zeledon2		
5352	848	2	.					MAT	999	zeledon2		
5353	849	1	and	and.CONJ				REB	eng	zeledon2		
5354	849	2	um	um.IM				REB	eng	zeledon2		
5355	849	3	there	there.ADV				REB	eng	zeledon2		
5356	849	4	was	was.V.3S.PAST				REB	eng	zeledon2		
5357	849	5	this	this.DEM.NEAR.SG				REB	eng	zeledon2		
5358	849	6	couple	couple.N.SG				REB	eng	zeledon2		
5359	849	7	that	that.CONJ				REB	eng	zeledon2		
5360	849	8	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5361	849	9	didn't	did.V.PAST+NEG				REB	eng	zeledon2		
5362	849	10	go	go.SV.INFIN				REB	eng	zeledon2		
5363	849	11	with	with.PREP				REB	eng	zeledon2		
5364	849	12	the	the.DET.DEF				REB	eng	zeledon2		
5365	849	13	guides	guide.N.SG+PL				REB	eng	zeledon2		
5366	849	14	.					REB	999	zeledon2		
5367	850	1	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5368	850	2	decided	unk				REB	eng	zeledon2		
5369	850	3	to	to.PREP				REB	eng	zeledon2		
5370	850	4	go	go.V.INFIN				REB	eng	zeledon2		
5371	850	5	up	up.ADV				REB	eng	zeledon2		
5372	850	6	the	the.DET.DEF				REB	eng	zeledon2		
5373	850	7	middle	middle.ADJ				REB	eng	zeledon2		
5374	850	8	.					REB	999	zeledon2		
5375	851	1	retards	retard.V.INFIN+PV				REB	eng	zeledon2		
5376	851	2	!					REB	999	zeledon2		
5377	852	1	.					MAT	999	zeledon2		
5378	853	1	and	and.CONJ				REB	eng	zeledon2		
5379	853	2	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5380	853	3	fell	fell.V.3P.PRES				REB	eng	zeledon2		
5381	853	4	.					REB	999	zeledon2		
5382	854	1	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5383	854	2	slipped	slip.V.PAST				REB	eng	zeledon2		
5384	854	3	.					REB	999	zeledon2		
5385	855	1	and	and.CONJ				REB	eng	zeledon2		
5386	855	2	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5387	855	3	fell	fell.V.3P.PRES				REB	eng	zeledon2		
5388	855	4	down	down.PREP				REB	eng	zeledon2		
5389	855	5	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5390	855	6	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
5391	855	7	know	know.V.INFIN				REB	eng	zeledon2		
5392	855	8	how	how.ADV				REB	eng	zeledon2		
5393	855	9	many	many.ADJ				REB	eng	zeledon2		
5394	855	10	feet	feet.N.SG				REB	eng	zeledon2		
5395	855	11	.					REB	999	zeledon2		
5396	856	1	.					MAT	999	zeledon2		
5397	857	1	and	and.CONJ				REB	eng	zeledon2		
5398	857	2	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5399	857	3	had	had.V.PAST				REB	eng	zeledon2		
5400	857	4	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5401	857	5	on	on.PREP				REB	eng	zeledon2		
5402	857	6	a	a.DET.INDEF				REB	eng	zeledon2		
5403	857	7	rock	rock.N.SG				REB	eng	zeledon2		
5404	857	8	.					REB	999	zeledon2		
5405	858	1	and	and.CONJ				REB	eng	zeledon2		
5406	858	2	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5407	858	3	had	had.V.PAST				REB	eng	zeledon2		
5408	858	4	broken	broken.AV.PASTPART				REB	eng	zeledon2		
5409	858	5	ribs	rib.N.PL				REB	eng	zeledon2		
5410	858	6	.					REB	999	zeledon2		
5411	859	1	everything	everything.PRON				REB	eng	zeledon2		
5412	859	2	they	they.PRON.SUB.3P				REB	eng	zeledon2		
5413	859	3	were	were.V.3P.PAST				REB	eng	zeledon2		
5414	859	4	full	full.ADJ				REB	eng	zeledon2		
5415	859	5	of	of.PREP				REB	eng	zeledon2		
5416	859	6	blood	blood.N.SG				REB	eng	zeledon2		
5417	859	7	.					REB	999	zeledon2		
5418	860	1	and	and.CONJ				REB	eng	zeledon2		
5419	860	2	it	it.PRON.SUB.3S				REB	eng	zeledon2		
5420	860	3	was	was.V.3S.PAST				REB	eng	zeledon2		
5421	860	4	crazy	crazy.ADJ				REB	eng	zeledon2		
5422	860	5	.					REB	999	zeledon2		
5423	861	1	wow	wow.IM				MAT	eng	zeledon2		
5424	861	2	.					MAT	999	zeledon2		
5425	862	1	well	well.ADV				MAT	eng	zeledon2		
5426	862	2	at	at.PREP				MAT	eng	zeledon2		
5427	862	3	least	least.ADJ				MAT	eng	zeledon2		
5428	862	4	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
5429	862	5	saw	saw.V.PAST				MAT	eng	zeledon2		
5430	862	6	something	something.PRON				MAT	eng	zeledon2		
5431	862	7	right	right.ADJ				MAT	eng	zeledon2		
5432	862	8	?					MAT	999	zeledon2		
5433	863	1	huh	huh.IM				REB	eng	zeledon2		
5434	863	2	?					REB	999	zeledon2		
5435	864	1	yeah	yeah.ADV				REB	eng	zeledon2		
5436	864	2	at	at.PREP				REB	eng	zeledon2		
5437	864	3	least	least.ADJ				REB	eng	zeledon2		
5438	864	4	.					REB	999	zeledon2		
5439	865	1	at	at.PREP				MAT	eng	zeledon2		
5440	865	2	least	least.ADJ				MAT	eng	zeledon2		
5441	865	3	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
5442	865	4	saw	saw.V.PAST				MAT	eng	zeledon2		
5443	865	5	something	something.PRON				MAT	eng	zeledon2		
5444	865	6	.					MAT	999	zeledon2		
5445	866	1	but	but.CONJ				REB	eng	zeledon2		
5446	866	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
5447	866	3	it	it.PRON.SUB.3S				REB	eng	zeledon2		
5448	866	4	was	was.V.3S.PAST				REB	eng	zeledon2		
5449	866	5	pretty	pretty.ADJ				REB	eng	zeledon2		
5450	866	6	.					REB	999	zeledon2		
5451	867	1	and	and.CONJ				REB	eng	zeledon2		
5452	867	2	then	then.ADV				REB	eng	zeledon2		
5453	867	3	that	that.DEM.FAR				REB	eng	zeledon2		
5454	867	4	part	part.N.SG				REB	eng	zeledon2		
5455	867	5	was	was.V.3S.PAST				REB	eng	zeledon2		
5456	867	6	pretty	pretty.ADJ				REB	eng	zeledon2		
5457	867	7	.					REB	999	zeledon2		
5458	868	1	but	but.CONJ				REB	eng	zeledon2		
5459	868	2	the	the.DET.DEF				REB	eng	zeledon2		
5460	868	3	city	city.N.SG				REB	eng	zeledon2		
5461	868	4	is	is.V.3S.PRES				REB	eng	zeledon2		
5462	868	5	.					REB	999	zeledon2		
5463	869	1	no	no.ADV				MAT	eng	zeledon2		
5464	869	2	.					MAT	999	zeledon2		
5465	870	1	like	like.CONJ.[or].like.V.INFIN				REB	eng	zeledon2		
5466	870	2	and	and.CONJ				REB	eng	zeledon2		
5467	870	3	then	then.ADV				REB	eng	zeledon2		
5468	870	4	guys	guy.N.PL				REB	eng	zeledon2		
5469	870	5	offering	unk				REB	eng	zeledon2		
5470	870	6	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5471	870	7	weed	weed.N.SG				REB	eng	zeledon2		
5472	870	8	.					REB	999	zeledon2		
5473	871	1	.					MAT	999	zeledon2		
5474	872	1	yeah	yeah.ADV				REB	eng	zeledon2		
5475	872	2	and	and.CONJ				REB	eng	zeledon2		
5476	872	3	then	then.ADV				REB	eng	zeledon2		
5477	872	4	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5478	872	5	see	see.V.2SP.PRES				REB	eng	zeledon2		
5479	872	6	like	like.CONJ				REB	eng	zeledon2		
5480	872	7	them	them.PRON.OBJ.3P				REB	eng	zeledon2		
5481	872	8	wrapping	wrap.V.PRESPART				REB	eng	zeledon2		
5482	872	9	the	the.DET.DEF				REB	eng	zeledon2		
5483	872	10	weed	weed.N.SG				REB	eng	zeledon2		
5484	872	11	on	on.PREP				REB	eng	zeledon2		
5485	872	12	the	the.DET.DEF				REB	eng	zeledon2		
5486	872	13	plants	plant.N.PL				REB	eng	zeledon2		
5487	872	14	.					REB	999	zeledon2		
5488	873	1	yeah	yeah.ADV				MAT	eng	zeledon2		
5489	873	2	.					MAT	999	zeledon2		
5490	874	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5491	874	2	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
5492	874	3	know	know.V.INFIN				REB	eng	zeledon2		
5493	874	4	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5494	874	5	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
5495	874	6	know	know.V.INFIN				REB	eng	zeledon2		
5496	874	7	.					REB	999	zeledon2		
5497	875	1	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
5498	875	2	don't	do.V.2SP.PRES+NEG				MAT	eng	zeledon2		
5499	875	3	smoke	smoke.V.INFIN				MAT	eng	zeledon2		
5500	875	4	?					MAT	999	zeledon2		
5501	876	1	huh	huh.IM				REB	eng	zeledon2		
5502	876	2	?					REB	999	zeledon2		
5503	877	1	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
5504	877	2	don't	do.V.2SP.PRES+NEG				MAT	eng	zeledon2		
5505	877	3	smoke	smoke.V.INFIN				MAT	eng	zeledon2		
5506	877	4	?					MAT	999	zeledon2		
5507	878	1	no	no.ADV				REB	eng	zeledon2		
5508	878	2	.					REB	999	zeledon2		
5509	879	1	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
5510	879	2	good	good.ADJ				MAT	eng	zeledon2		
5511	879	3	.					MAT	999	zeledon2		
5512	880	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
5513	880	2	find	find.V.1S.PRES				REB	eng	zeledon2		
5514	880	3	it	it.PRON.OBJ.3S				REB	eng	zeledon2		
5515	880	4	gross	gross.ADJ				REB	eng	zeledon2		
5516	880	5	.					REB	999	zeledon2		
5517	881	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
5518	881	2	good	good.ADJ				MAT	eng	zeledon2		
5519	881	3	.					MAT	999	zeledon2		
5520	882	1	do	do.V.INFIN				REB	eng	zeledon2		
5521	882	2	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
5522	882	3	?					REB	999	zeledon2		
5523	883	1	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
5524	883	2	shouldn't	should.V.2SP.PRES+NEG				MAT	eng	zeledon2		
